temperature ( C ),smiles1,smiles2,smiles3,smiles4,smiles5,smiles6,conc1,conc2,conc3,conc4,conc5,conc6,log(cond) (uS/cm)
20,CCC(=O)C,CCCCOC=O,FC(F)(F)COCCOCCOCCOCC(F)(F)F,COCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,35,10,30,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,CCOC(=O)OC,CC#N,C(Cl)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,35,15,25,10,0,0
20,C1COC(=O)O1,CCCC(=O)OC,CCOC(=O)OC,COC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,35,20,20,10,0,0
20,CCCCOC=O,COC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,35,25,15,10,0,0
20,COC=O,CCCC(=O)OC,C(Cl)Cl,COCCOCCOCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,35,30,10,10,0,0
20,COC(=O)OC,CCOC(=O)OC,CC1COC(=O)O1,FC(F)(F)COCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,35,35,5,10,0,0
20,C1COC(=O)O1,C1=COC(=O)O1,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,40,5,30,10,0,0
20,COC(=O)CC(F)(F)F,CCOC(=O)OC,CC1COC(=O)O1,CC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,40,10,25,10,0,0
20,COC(=O)OC,FC(F)(F)COCCOCCOCC(F)(F)F,FC(F)(F)COCCOCCOCCOCC(F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,40,15,20,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,COC(=O)OC,CCC(=O)OC,CC1COC(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,40,20,15,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,40,25,10,10,0,0
20,CC1COC(=O)O1,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,COCCOC,O1CCOCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,40,30,5,10,0,0
20,C1=COC(=O)O1,CC1COC(=O)O1,CCOC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,45,5,25,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,C1=COC(=O)O1,CC#N,CC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,45,10,20,10,0,0
20,C1COC(=O)O1,CC#N,CC(=O)OC,CCOC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,45,15,15,10,0,0
20,CS(=O)C,COCCOC(=O)OC,C1COC(=O)O1,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,45,20,10,10,0,0
20,CCOC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,C1COCO1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,45,25,5,10,0,0
20,CCC(=O)OC,CCOC=O,COC(=O)OC,CCOC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,50,5,20,10,0,0
20,CCCCOC=O,CCOC(=O)OC,FC(F)(F)COCCOCCOCC(F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,50,10,15,10,0,0
20,COC(=O)OC,CCOC(=O)OC,C(Cl)Cl,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,50,15,10,10,0,0
20,CCOC=O,CCCCOC(=O)C,COCCOC,C1COCO1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,50,20,5,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,COC(=O)OC,CC#N,CC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,55,5,15,10,0,0
20,CCCCOC=O,CS(=O)C,COCCOCCOC,C1COCO1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,55,10,10,10,0,0
20,CCCCOC(=O)C,C1=COC(=O)O1,COC(=O)OC,CCOC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,55,15,5,10,0,0
20,CCOC(=O)OC,CCC(=O)OC,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,O1CCOCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,60,5,10,10,0,0
20,CCC#N,CCCC#N,C(Cl)Cl,C1COCO1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,60,10,5,10,0,0
20,C1COC(=O)O1,COC(=O)OC,CC1COC(=O)O1,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,15,65,5,5,10,0,0
20,COC(=O)OC,CCC(=O)OC,CCCC#N,CCOC(=O)OCC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,5,5,60,10,0,0
20,CCOC(=O)OC,CCCC#N,CN(C)C=O,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,5,10,55,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCC(=O)OC,C1=COC(=O)O1,C(Cl)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,5,15,50,10,0,0
20,C1COC(=O)O1,C(Cl)Cl,COCCOCCOC,C1COCO1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,5,20,45,10,0,0
20,COC(=O)OC,CCCCOC(=O)C,COCCOCCOC,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,5,25,40,10,0,0
20,COC(=O)OC,C(C(F)(F)F)OC(C(F)F)(F)F,COC=O,CCCC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,5,30,35,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,C1C(OC(=O)O1)F,CCOC(=O)OC,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,5,35,30,10,0,0
20,COC(=O)OC,C1CCS(=O)(=O)C1,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CN(C)C=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,5,40,25,10,0,0
20,C1C(OC(=O)O1)F,CCOC(=O)OC,CC1COC(=O)O1,O1CCOCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,5,45,20,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,COC=O,COC(=O)OC,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,5,50,15,10,0,0
20,COC=O,CCCCOC=O,CCOC(=O)OCC,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,5,55,10,10,0,0
20,COC(=O)OC,CCC#N,CN(C)C=O,COCCOCCOCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,5,60,5,10,0,0
20,C1CCS(=O)(=O)C1,C1COC(=O)O1,COC=O,C1COC(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,10,5,55,10,0,0
20,COC=O,C1=COC(=O)O1,CC#N,CC1COC(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,10,10,50,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,CCOC(=O)OC,CN(C)C=O,C1C(OC(=O)O1)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,10,15,45,10,0,0
20,CCCCOC=O,C1COC(=O)O1,FC(F)(F)COCCOCCOCC(F)(F)F,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,10,20,40,10,0,0
20,CN(C)C=O,CC(=O)OC,CCOC(=O)OC,CC1COC(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,10,25,35,10,0,0
20,COC(=O)OC,CCC#N,C1COC(=O)O1,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,10,30,30,10,0,0
20,CCOC(=O)OC,CCOC(=O)OCC,CCOC(=O)OCC,COCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,10,35,25,10,0,0
20,CCC#N,CCCC(=O)OC,COCCOCCOCCOCCOC,COCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,10,40,20,10,0,0
20,C1CCS(=O)(=O)C1,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCOC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,10,45,15,10,0,0
20,C1CCS(=O)(=O)C1,C(C(F)(F)F)OC(C(F)F)(F)F,CCCCOC(=O)C,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,10,50,10,10,0,0
20,CCC#N,CCCC(=O)OC,FC(F)(F)COCCOCCOCCOCC(F)(F)F,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,10,55,5,10,0,0
20,COC(=O)CC(F)(F)F,C1C(OC(=O)O1)F,COC(=O)OC,O1CCOCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,15,5,50,10,0,0
20,C1COC(=O)O1,FC(F)(F)COCCOCCOCCOCC(F)(F)F,COCCOC,COCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,15,10,45,10,0,0
20,C1COC(=O)O1,CCOC(=O)OC,CCC#N,CC1COC(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,15,15,40,10,0,0
20,CCCCOC=O,CC(=O)OC,C1COC(=O)O1,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,15,20,35,10,0,0
20,CCC#N,CCOC=O,CCCCOC=O,O1CCOCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,15,25,30,10,0,0
20,C1COC(=O)O1,CCOC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,15,30,25,10,0,0
20,COC=O,CN(C)C=O,C1=COC(=O)O1,CC1COC(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,15,35,20,10,0,0
20,CCOC(=O)OCC,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,15,40,15,10,0,0
20,CC1COC(=O)O1,COCCOC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,15,45,10,10,0,0
20,COC(=O)OC,CCOC(=O)OC,FC(F)(F)COCCOCCOCCOCC(F)(F)F,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,15,50,5,10,0,0
20,CCOC(=O)OC,CCOC(=O)OCC,C1COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,20,5,45,10,0,0
20,CCOC=O,CCCCOC=O,COC(=O)OC,C1COC(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,20,10,40,10,0,0
20,COC(=O)OC,COCCOC(=O)OC,C1COC(=O)O1,C1COC(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,20,15,35,10,0,0
20,CCCCOC=O,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,COCCOCCOCCOCCOC,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,20,20,30,10,0,0
20,COC(=O)OC,C1CCS(=O)(=O)C1,COC(=O)OC,C1C(OC(=O)O1)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,20,25,25,10,0,0
20,CCOC=O,CC1COC(=O)O1,CC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,20,30,20,10,0,0
20,CCOC(=O)OC,CCOC(=O)OCC,CS(=O)C,CCOC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,20,35,15,10,0,0
20,C1CCS(=O)(=O)C1,C(C(F)(F)F)OC(C(F)F)(F)F,CC(=O)OC,C1COC(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,20,40,10,10,0,0
20,COC=O,C1COC(=O)O1,C(Cl)Cl,COCCOCCOCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,20,45,5,10,0,0
20,CCCC#N,CCCC(=O)OC,CCOC(=O)OCC,C1COC(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,25,5,40,10,0,0
20,CCC#N,CC#N,C1COC(=O)O1,CC1COC(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,25,10,35,10,0,0
20,CCC(=O)OC,CCCCOC=O,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,25,15,30,10,0,0
20,COC(=O)OC,COC=O,CC1COC(=O)O1,COCCOCCOCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,25,20,25,10,0,0
20,C1CCS(=O)(=O)C1,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CC(=O)OC,COC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,25,25,20,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,CC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,25,30,15,10,0,0
20,CCOC=O,C1C(OC(=O)O1)F,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,25,35,10,10,0,0
20,COC=O,CS(=O)C,C1C(OC(=O)O1)F,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,25,40,5,10,0,0
20,CS(=O)C,C1COC(=O)O1,C(Cl)Cl,COCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,30,5,35,10,0,0
20,CN(C)C=O,C1COC(=O)O1,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,O1CCOCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,30,10,30,10,0,0
20,CCCCOC=O,C1=COC(=O)O1,CCOC(=O)OCC,C1COC(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,30,15,25,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCC(=O)OC,CCOC(=O)OCC,CC#N,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,30,20,20,10,0,0
20,CCOC(=O)OC,COC(=O)OC,CCOC=O,C1COC(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,30,25,15,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,C1COC(=O)O1,CCOC(=O)OC,C1COC(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,30,30,10,10,0,0
20,COC(=O)CC(F)(F)F,C1=COC(=O)O1,FC(F)(F)COCCOCCOCC(F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,30,35,5,10,0,0
20,C1=COC(=O)O1,COC(=O)OC,CC1COC(=O)O1,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,35,5,30,10,0,0
20,CCC(=O)C,CC1COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,35,10,25,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,CCCCOC(=O)C,C1COC(=O)O1,CCOC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,35,15,20,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,COC=O,C1COC(=O)O1,COCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,35,20,15,10,0,0
20,COC(=O)OC,C1COC(=O)O1,C1COC(=O)O1,COC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,35,25,10,10,0,0
20,CN(C)C=O,C1=COC(=O)O1,CS(=O)C,C1COCO1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,35,30,5,10,0,0
20,C1=COC(=O)O1,CCOC(=O)OCC,COCCOCCOC,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,40,5,25,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCOC(=O)OC,CCCC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,40,10,20,10,0,0
20,C1CCS(=O)(=O)C1,COC(=O)CC(F)(F)F,COCCOC(=O)OC,CC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,40,15,15,10,0,0
20,CCCCOC=O,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,FC(F)(F)COCCOCCOCCOCC(F)(F)F,C(Cl)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,40,20,10,10,0,0
20,FC(F)(F)COCCOCCOCC(F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,O1CCOCC1,C1COCO1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,40,25,5,10,0,0
20,COC(=O)CC(F)(F)F,C(C(F)(F)F)OC(C(F)F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,45,5,20,10,0,0
20,COC(=O)OC,CC1COC(=O)O1,CCOC(=O)OC,COCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,45,10,15,10,0,0
20,COC(=O)OC,CCC(=O)C,COC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,45,15,10,10,0,0
20,C1CCS(=O)(=O)C1,CCOC(=O)OC,CCCCOC=O,CC#N,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,45,20,5,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,C1=COC(=O)O1,FC(F)(F)COCCOCCOCCOCC(F)(F)F,COCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,50,5,15,10,0,0
20,COC(=O)CC(F)(F)F,CCC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,50,10,10,10,0,0
20,COC(=O)OC,CS(=O)C,CCOC(=O)OC,C1COCO1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,50,15,5,10,0,0
20,C1COC(=O)O1,COC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,55,5,10,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CN(C)C=O,CC1COC(=O)O1,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,55,10,5,10,0,0
20,C1CCS(=O)(=O)C1,CCCC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,20,60,5,5,10,0,0
20,C1CCS(=O)(=O)C1,C1COC(=O)O1,CCOC(=O)OCC,COCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,5,5,55,10,0,0
20,COC(=O)CC(F)(F)F,COC(=O)OC,CCOC(=O)OCC,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,5,10,50,10,0,0
20,COC(=O)OC,CCOC=O,CCCCOC(=O)C,FC(F)(F)COCCOCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,5,15,45,10,0,0
20,COC(=O)OC,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CC1COC(=O)O1,COCCOCCOCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,5,20,40,10,0,0
20,C1CCS(=O)(=O)C1,C1=COC(=O)O1,COC(=O)OC,C(Cl)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,5,25,35,10,0,0
20,CCOC=O,CCOC(=O)OCC,C1COC(=O)O1,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,5,30,30,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,CN(C)C=O,CCOC(=O)OCC,CCOC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,5,35,25,10,0,0
20,CCC#N,CCOC(=O)OCC,CCOC(=O)OC,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,5,40,20,10,0,0
20,CCC#N,CS(=O)C,O1CCOCC1,C1COCO1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,5,45,15,10,0,0
20,COC(=O)OC,CN(C)C=O,COCCOC,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,5,50,10,10,0,0
20,COC(=O)CC(F)(F)F,C1=COC(=O)O1,C(Cl)Cl,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,5,55,5,10,0,0
20,C1COC(=O)O1,CCOC(=O)OCC,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,10,5,50,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,CC1COC(=O)O1,C1COC(=O)O1,COCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,10,10,45,10,0,0
20,COC(=O)OC,COCCOC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,COCCOCCOCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,10,15,40,10,0,0
20,COC(=O)OC,CC1COC(=O)O1,COCCOC(=O)OC,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,10,20,35,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCOC=O,CCCC(=O)OC,COC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,10,25,30,10,0,0
20,COC(=O)OC,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCOC(=O)OCC,C1COC(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,10,30,25,10,0,0
20,CC1COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,10,35,20,10,0,0
20,C1C(OC(=O)O1)F,CCOC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,C(Cl)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,10,40,15,10,0,0
20,CCCCOC(=O)C,CC1COC(=O)O1,CCOC(=O)OCC,COCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,10,45,10,10,0,0
20,CCCCOC(=O)C,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,COCCOC,COCCOCCOCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,10,50,5,10,0,0
20,COC(=O)CC(F)(F)F,FC(F)(F)COCCOCCOCCOCC(F)(F)F,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,15,5,45,10,0,0
20,CCCC#N,CC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,15,10,40,10,0,0
20,C1COC(=O)O1,CCOC=O,COC(=O)OC,COCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F ,O,25,15,15,35,10,0,0
